manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,body_type,drivetrain,price_usd,reliability
BMW,323,mechanical,silver,321455,2004,gasoline,gasoline,sedan,rear,3300,1.07
BMW,X1,automatic,red,126000,2010,diesel,diesel,suv,all,11999,0.18
BMW,320,automatic,silver,371000,2007,diesel,diesel,universal,rear,7600,2.52
BMW,320,mechanical,silver,337000,2002,diesel,diesel,universal,rear,4600,4.88
BMW,530,automatic,grey,300000,2004,gasoline,gasoline,sedan,rear,8000,4.73
BMW,530,automatic,other,280,2007,diesel,diesel,sedan,rear,15999,4.57
BMW,518,mechanical,blue,350258,1995,gasoline,gasoline,sedan,rear,1900,0.28
BMW,520,mechanical,green,380,1997,gasoline,gasoline,sedan,rear,2999,4.48
BMW,520,mechanical,silver,278000,1989,gasoline,gasoline,sedan,rear,1500,3.47
BMW,520,mechanical,grey,123456,1989,gasoline,gasoline,sedan,rear,1800,2.66
BMW,650,automatic,black,128000,2006,gasoline,gasoline,coupe,rear,11500,4.75
BMW,520,mechanical,black,25468,1993,gasoline,gasoline,sedan,rear,1300,1.94
BMW,520,mechanical,silver,265000,1983,gasoline,gasoline,sedan,rear,5000,3.18
BMW,520,mechanical,other,333333,1998,gasoline,gasoline,sedan,rear,3999,0.96
BMW,318,mechanical,green,250000,1995,gasoline,gasoline,liftback,rear,1500,0.50
BMW,X3,automatic,silver,325000,2004,diesel,diesel,suv,all,9000,1.21
BMW,528,automatic,black,123456,1998,gasoline,gasoline,sedan,rear,3700,3.03
BMW,316,mechanical,blue,200000,1995,gasoline,gasoline,sedan,rear,1750,3.92
BMW,530,automatic,black,244000,2005,gasoline,gasoline,sedan,all,8450,2.05
BMW,518,mechanical,grey,420000,1992,gasoline,gasoline,sedan,rear,1351.61,4.06
BMW,725,mechanical,black,350000,1998,diesel,diesel,sedan,rear,5000,1.47
BMW,318,mechanical,grey,319560,2006,diesel,diesel,universal,rear,8000,1.19
BMW,518,mechanical,black,400000,1996,gas,gasoline,universal,rear,1700,2.23
BMW,525,mechanical,black,450000,1998,diesel,diesel,universal,rear,3500,2.18
BMW,X5,automatic,black,121000,2014,gasoline,gasoline,suv,all,35700,2.85
BMW,316,mechanical,blue,386000,1992,gasoline,gasoline,sedan,rear,1150,4.31
BMW,316,mechanical,red,250000,1993,gasoline,gasoline,sedan,rear,1250,3.77
BMW,318,mechanical,red,419000,1999,gasoline,gasoline,sedan,rear,3800,0.03
BMW,740,automatic,black,217000,2005,gasoline,gasoline,sedan,rear,9300,2.04
BMW,520,mechanical,black,360000,2003,gasoline,gasoline,sedan,rear,7600,2.43
BMW,320,mechanical,silver,330000,2000,diesel,diesel,sedan,rear,4600,3.54
BMW,523,mechanical,other,318000,1999,gasoline,gasoline,universal,rear,3750,0.89
BMW,524,mechanical,grey,323000,1988,diesel,diesel,sedan,rear,1150,4.17
BMW,525,automatic,black,340000,2001,diesel,diesel,sedan,rear,5600,2.52
BMW,523,automatic,other,341143,1997,gasoline,gasoline,sedan,rear,3350,1.59
BMW,730,mechanical,silver,350000,1995,gasoline,gasoline,sedan,rear,3300,1.05
BMW,530,automatic,silver,170000,2011,diesel,diesel,sedan,all,17000,4.42
BMW,316,mechanical,red,400000,1991,gasoline,gasoline,sedan,rear,1850,2.54
BMW,520,automatic,blue,290000,2006,diesel,diesel,universal,rear,7950,2.45
BMW,X5,automatic,black,34567,2003,gasoline,gasoline,suv,all,8000,1.32
BMW,320,mechanical,black,259000,1997,gasoline,gasoline,coupe,rear,1950,1.73
BMW,316,mechanical,green,390000,1994,gasoline,gasoline,coupe,rear,2500,2.45
BMW,530,automatic,blue,411350,2000,diesel,diesel,universal,rear,6600,4.78
BMW,X1,automatic,brown,181000,2012,gasoline,gasoline,suv,rear,12499,1.72
BMW,740,automatic,black,188000,2008,gasoline,gasoline,sedan,rear,13999,3.92
BMW,750,automatic,black,138000,2011,gasoline,gasoline,sedan,all,15300,0.62
BMW,525,mechanical,black,355000,2001,diesel,diesel,sedan,rear,8000,4.80
BMW,X5,automatic,grey,1000000,2004,gasoline,gasoline,suv,all,8600,0.01
BMW,530,automatic,grey,153300,2007,gasoline,gasoline,sedan,all,10350,3.87
BMW,318,mechanical,green,430000,2000,gasoline,gasoline,sedan,rear,3000,2.07
BMW,530,automatic,silver,300000,2002,diesel,diesel,sedan,rear,5800,4.81
BMW,520,mechanical,silver,440000,1996,gasoline,gasoline,sedan,rear,3000,4.81
BMW,X5,automatic,black,275000,2008,gasoline,gasoline,suv,all,15500,1.43
BMW,735,automatic,grey,300000,1999,gasoline,gasoline,sedan,rear,4350,2.78
BMW,320,mechanical,black,420000,1996,gasoline,gasoline,sedan,rear,2100,4.34
BMW,X5,automatic,green,277777,2004,diesel,diesel,suv,all,10000,0.68
BMW,316,mechanical,red,250000,1993,gasoline,gasoline,sedan,rear,1300,1.98
BMW,320,automatic,white,90000,2016,gasoline,gasoline,sedan,rear,16500,1.10
BMW,530,automatic,grey,490000,2005,diesel,diesel,sedan,rear,8850,0.96
BMW,520,automatic,black,40000,2016,gasoline,gasoline,sedan,rear,26999,0.41
BMW,525,automatic,black,316000,2002,diesel,diesel,universal,rear,6300,2.84
BMW,525,automatic,black,385000,2005,diesel,diesel,sedan,rear,8500,2.94
BMW,318,mechanical,blue,220000,1998,gasoline,gasoline,sedan,rear,4100,3.61
BMW,320,mechanical,silver,280000,2001,diesel,diesel,universal,rear,4500,4.37
BMW,X1,automatic,black,158500,2016,diesel,diesel,suv,all,24600,0.29
BMW,118,automatic,white,222000,2008,gasoline,gasoline,hatchback,rear,9000,1.50
BMW,318,mechanical,black,330000,1991,gasoline,gasoline,sedan,rear,400,3.72
BMW,X5,automatic,black,300000,2001,gasoline,gasoline,suv,all,7200,4.18
BMW,518,mechanical,black,300000,1993,gasoline,gasoline,sedan,rear,850,2.26
BMW,X5,automatic,silver,375000,2000,gasoline,gasoline,suv,all,5500,3.41
BMW,525,mechanical,black,460000,2002,diesel,diesel,universal,rear,4600,1.47
BMW,524,mechanical,grey,366666,1989,diesel,diesel,sedan,rear,2000,2.63
BMW,750,automatic,black,30000,1998,gasoline,gasoline,sedan,rear,7500,3.58
BMW,524,mechanical,black,300000,1990,gasoline,gasoline,sedan,rear,1000,1.15
BMW,518,mechanical,blue,240000,1994,gasoline,gasoline,sedan,rear,1500,3.11
BMW,525,automatic,grey,350000,2003,diesel,diesel,universal,rear,5800,0.40
BMW,520,mechanical,green,300000,1998,gasoline,gasoline,sedan,rear,3300,3.85
BMW,523,automatic,green,550000,1998,gasoline,gasoline,universal,rear,3200,0.23
BMW,523,automatic,blue,305000,1999,gasoline,gasoline,universal,rear,3000,4.90
BMW,745,automatic,black,282000,2006,diesel,diesel,sedan,rear,12500,3.84
BMW,535,mechanical,silver,499999,1996,gasoline,gasoline,sedan,rear,4000,2.14
BMW,735,automatic,blue,353000,1999,gasoline,gasoline,sedan,rear,5000,1.77
BMW,520,mechanical,black,485000,1997,gasoline,gasoline,universal,rear,2950,2.29
BMW,730,automatic,black,370000,1995,gasoline,gasoline,sedan,rear,2400,4.87
BMW,225,automatic,grey,275000,2008,gasoline,gasoline,sedan,all,9900,3.84
BMW,320,mechanical,silver,327000,2000,diesel,diesel,universal,rear,3950,4.49
BMW,X5,automatic,grey,185000,2006,gasoline,gasoline,suv,all,7650,1.79
BMW,Gran Turismo,automatic,grey,151000,2011,gasoline,gasoline,liftback,all,17400,4.90
BMW,525,automatic,black,265000,2008,diesel,diesel,sedan,rear,12900,3.80
BMW,X5,automatic,other,266000,2007,diesel,diesel,suv,all,15450,2.50
BMW,X3,automatic,red,157000,2008,gasoline,gasoline,suv,all,10900,2.10
BMW,X5,automatic,grey,275000,2009,diesel,diesel,suv,all,16550,4.49
BMW,325,mechanical,blue,259000,2001,gasoline,gasoline,sedan,all,4950,4.54
BMW,520,automatic,white,67000,2017,diesel,diesel,sedan,all,43750,3.43
BMW,520,mechanical,grey,400000,1989,gasoline,gasoline,sedan,rear,2000,2.93
BMW,730,automatic,black,375297,1994,gasoline,gasoline,sedan,rear,3100,1.29
BMW,316,mechanical,other,320000,1993,gasoline,gasoline,sedan,rear,1300,0.43
BMW,316,mechanical,other,300000,1993,gasoline,gasoline,sedan,rear,1300,0.32
BMW,X5,automatic,grey,375000,2005,diesel,diesel,suv,all,12200,4.75
BMW,740,automatic,black,297000,1999,gasoline,gasoline,sedan,rear,6000,1.60
BMW,520,mechanical,silver,209000,1997,gasoline,gasoline,sedan,rear,4700,0.40
BMW,X5,automatic,blue,111000,2001,gasoline,gasoline,hatchback,all,6000,0.93
BMW,X3,automatic,other,33000,2013,gasoline,gasoline,suv,all,15887.32,2.09
BMW,530,mechanical,grey,400000,2003,diesel,diesel,sedan,rear,7400,2.99
BMW,525,mechanical,other,490000,1995,diesel,diesel,universal,rear,2300,0.54
BMW,640,automatic,white,127000,2013,diesel,diesel,sedan,all,33900,4.22
BMW,523,automatic,grey,312300,1997,gasoline,gasoline,sedan,rear,3600,2.60
BMW,525,automatic,black,180000,2008,diesel,diesel,sedan,rear,14500,0.58
BMW,525,automatic,blue,443000,1994,diesel,diesel,sedan,rear,2510,4.23
BMW,528,automatic,grey,180000,1996,gasoline,gasoline,sedan,rear,3500,0.13
BMW,315,mechanical,black,132000,2002,gasoline,gasoline,universal,rear,5199,1.01
BMW,X1,automatic,red,116000,2011,gasoline,gasoline,suv,front,11900,2.43
BMW,X5,automatic,black,143000,2011,diesel,diesel,suv,all,27499,1.82
BMW,530,mechanical,black,390000,1999,diesel,diesel,universal,rear,5450,2.55
BMW,X5,automatic,green,416000,2002,diesel,diesel,suv,all,9300,0.98
BMW,740,automatic,black,460000,1994,gasoline,gasoline,sedan,rear,3000,2.56
BMW,320,automatic,black,43000,2017,diesel,diesel,sedan,rear,26500,0.04
BMW,328,mechanical,other,220000,1985,gasoline,gasoline,coupe,rear,1700,4.75
BMW,X5,automatic,silver,156000,2010,gasoline,gasoline,suv,all,13300,3.73
BMW,523,mechanical,black,310000,1998,gasoline,gasoline,sedan,rear,4200,1.14
BMW,523,automatic,black,163000,2010,gasoline,gasoline,sedan,rear,14500,2.09
BMW,520,mechanical,silver,350000,1990,gasoline,gasoline,sedan,rear,1800,0.80
BMW,520,automatic,black,170000,2008,gasoline,gasoline,sedan,rear,9199,2.72
BMW,X5,automatic,black,268000,2008,diesel,diesel,suv,all,16900,1.58
BMW,525,automatic,silver,385000,2000,diesel,diesel,universal,rear,5200,3.25
BMW,525,automatic,green,400000,1997,diesel,diesel,universal,rear,3000,4.31
BMW,X5,automatic,black,400000,2000,gasoline,gasoline,suv,all,5000,0.87
BMW,520,mechanical,grey,333000,1982,gas,gasoline,sedan,rear,600,2.43
BMW,525,mechanical,blue,340000,1999,gasoline,gasoline,sedan,rear,2700,4.57
BMW,320,automatic,black,208000,2012,diesel,diesel,sedan,rear,16500,0.49
BMW,320,mechanical,blue,100,1998,gasoline,gasoline,coupe,rear,1000,3.57
BMW,316,mechanical,grey,280000,1994,gasoline,gasoline,hatchback,rear,1999,4.98
BMW,X1,automatic,silver,86000,2014,gasoline,gasoline,suv,all,17100,2.71
BMW,530,mechanical,silver,430369,2000,diesel,diesel,sedan,rear,4500,1.21
BMW,728,automatic,blue,430000,1999,gasoline,gasoline,sedan,rear,5600,0.81
BMW,750,automatic,black,201500,2009,gasoline,gasoline,sedan,rear,10300,3.16
BMW,316,mechanical,other,239750,1996,gasoline,gasoline,hatchback,rear,2000,2.31
BMW,730,automatic,black,392000,2005,diesel,diesel,sedan,rear,9300,4.70
BMW,316,mechanical,red,320000,1993,gasoline,gasoline,sedan,rear,1280.47,2.77
BMW,525,automatic,silver,437000,1999,diesel,diesel,universal,rear,4300,4.77
BMW,318,mechanical,black,410000,1997,diesel,diesel,universal,rear,2999,1.04
BMW,740,automatic,black,300000,2000,gasoline,gasoline,sedan,rear,4000,2.39
BMW,525,mechanical,black,492000,1992,gasoline,gasoline,sedan,rear,2800,4.31
BMW,525,automatic,black,111111,1998,gasoline,gasoline,sedan,rear,4299,3.80
BMW,324,mechanical,grey,257000,1986,diesel,diesel,sedan,rear,950,4.06
BMW,525,automatic,grey,285677,2007,gasoline,gasoline,sedan,rear,10900,2.85
BMW,530,mechanical,red,330000,1999,diesel,diesel,sedan,rear,6000,3.96
BMW,320,automatic,silver,290000,2006,diesel,diesel,sedan,rear,8100,4.64
BMW,X3,automatic,black,197000,2007,gasoline,gasoline,suv,all,11500,0.43
BMW,523,mechanical,red,210000,1998,gasoline,gasoline,sedan,rear,4600,1.89
BMW,520,mechanical,blue,234567,1998,gasoline,gasoline,universal,rear,2700,1.67
BMW,Gran Turismo,automatic,white,178000,2009,diesel,diesel,liftback,rear,18000,2.84
BMW,X5,automatic,black,261000,2003,diesel,diesel,suv,all,7700,4.25
BMW,316,mechanical,green,250000,1992,gasoline,gasoline,sedan,rear,1000,4.73
BMW,520,mechanical,silver,300000,2002,gasoline,gasoline,sedan,rear,5500,3.49
BMW,528,mechanical,black,250000,1996,gasoline,gasoline,sedan,rear,2000,3.59
BMW,530,automatic,black,313000,1999,diesel,diesel,sedan,rear,3370,0.16
BMW,740,automatic,grey,289000,2005,gasoline,gasoline,sedan,rear,9900,4.24
BMW,750,automatic,black,309000,1997,gasoline,gasoline,sedan,rear,5450,0.84
BMW,728,automatic,blue,560000,1997,gasoline,gasoline,sedan,rear,4500,0.58
BMW,318,mechanical,grey,418000,1992,gasoline,gasoline,sedan,rear,1300,1.64
BMW,525,mechanical,blue,395000,2006,diesel,diesel,universal,rear,9500,3.10
BMW,530,automatic,black,170000,2014,diesel,diesel,sedan,all,23000,1.13
BMW,740,automatic,other,150000,2012,diesel,diesel,sedan,all,25700,1.46
BMW,X5,automatic,black,277000,2009,gasoline,gasoline,suv,all,14999,4.56
BMW,525,mechanical,black,345000,1995,diesel,diesel,sedan,rear,2550,1.55
BMW,530,mechanical,silver,400000,2001,gasoline,gasoline,universal,rear,3900,2.15
BMW,320,mechanical,grey,385000,2002,diesel,diesel,universal,rear,4200,4.47
BMW,520,mechanical,black,450000,1993,gasoline,gasoline,sedan,rear,1700,4.05
BMW,528,automatic,blue,320000,1997,gas,gasoline,sedan,rear,3800,1.50
BMW,528,automatic,silver,190000,2010,gasoline,gasoline,sedan,rear,14100,4.76
BMW,320,mechanical,black,322000,1991,gasoline,gasoline,sedan,rear,2400,1.61
BMW,740,automatic,black,148000,2010,gasoline,gasoline,sedan,rear,16400,0.39
BMW,735,automatic,black,210000,2004,gasoline,gasoline,sedan,rear,6890,4.41
BMW,X5,automatic,silver,220000,2002,gasoline,gasoline,suv,all,5499,4.67
BMW,525,automatic,black,267,2001,gasoline,gasoline,sedan,rear,6700,4.63
BMW,525,automatic,silver,300000,2000,diesel,diesel,sedan,rear,4000,4.40
BMW,520,mechanical,green,287525,1998,gasoline,gasoline,universal,rear,3850,2.95
BMW,320,automatic,silver,303000,2000,diesel,diesel,sedan,rear,4950,4.43
BMW,320,automatic,silver,270000,2001,diesel,diesel,sedan,rear,5548.71,4.76
BMW,525,automatic,silver,438000,2000,diesel,diesel,universal,rear,4700,3.59
BMW,525,mechanical,black,457000,1993,gasoline,gasoline,sedan,rear,3300,2.37
BMW,730,automatic,black,258000,1999,diesel,diesel,sedan,rear,3900,0.83
BMW,520,automatic,black,140000,2014,gasoline,gasoline,sedan,rear,23000,0.76
BMW,525,automatic,silver,310000,2001,gasoline,gasoline,sedan,rear,3300,2.64
BMW,735,mechanical,blue,200000,1992,gasoline,gasoline,sedan,rear,2650,2.43
BMW,518,mechanical,black,298563,1994,gasoline,gasoline,sedan,rear,2550,2.37
BMW,760,automatic,black,225000,2006,gasoline,gasoline,sedan,rear,10500,0.29
BMW,320,automatic,white,116000,2010,gasoline,gasoline,sedan,rear,9750,4.01
BMW,525,mechanical,black,500000,1993,diesel,diesel,universal,rear,1500,1.74
BMW,540,automatic,black,299000,2000,gasoline,gasoline,sedan,rear,3999,2.86
BMW,X5,automatic,black,207500,2011,diesel,diesel,suv,all,22300,1.53
BMW,318,mechanical,silver,222000,2001,gasoline,gasoline,universal,rear,4200,1.43
BMW,X3,automatic,black,230000,2007,diesel,diesel,suv,all,15500,1.80
BMW,X5,automatic,black,285000,2007,diesel,diesel,suv,all,18850,4.37
BMW,335,automatic,grey,245000,2007,gasoline,gasoline,sedan,all,12500,3.57
BMW,320,mechanical,silver,450000,2001,gasoline,gasoline,sedan,rear,6800,4.93
BMW,745,automatic,black,298000,2003,gasoline,gasoline,sedan,rear,8950,2.83
BMW,528,mechanical,blue,440000,1999,gasoline,gasoline,sedan,rear,3900,4.28
BMW,316,mechanical,grey,624425,1998,gasoline,gasoline,hatchback,rear,2400,0.63
BMW,525,mechanical,blue,350000,1995,gasoline,gasoline,sedan,rear,2650,3.41
BMW,X5,automatic,black,215000,2009,gasoline,gasoline,suv,all,16950,0.85
BMW,525,automatic,white,124100,2015,diesel,diesel,sedan,all,22833,1.02
BMW,216,mechanical,blue,171000,2015,diesel,diesel,minivan,front,13333,0.62
BMW,520,automatic,blue,195000,2015,diesel,diesel,universal,rear,19333,0.16
BMW,525,automatic,white,320000,2004,gasoline,gasoline,sedan,rear,8900,1.11
BMW,316,mechanical,silver,390000,2003,gasoline,gasoline,sedan,rear,4900,2.85
BMW,525,automatic,silver,232232,1994,gasoline,gasoline,sedan,all,2700,2.73
BMW,525,automatic,black,501000,2001,diesel,diesel,universal,rear,5100,1.78
BMW,X6,automatic,blue,173000,2008,gasoline,gasoline,suv,all,17500,1.46
BMW,518,mechanical,green,494000,1993,gasoline,gasoline,sedan,rear,790,4.13
BMW,318,mechanical,blue,312000,1997,gasoline,gasoline,sedan,rear,3000,2.29
BMW,730,automatic,black,233000,2002,diesel,diesel,sedan,rear,10450,0.13
BMW,320,mechanical,blue,10000,1995,gasoline,gasoline,sedan,rear,2450,0.84
BMW,X3,automatic,white,207000,2008,diesel,diesel,suv,all,10500,2.08
BMW,320,mechanical,blue,320000,1997,gas,gasoline,universal,rear,1650,1.41
BMW,525,mechanical,silver,333000,1994,diesel,diesel,sedan,rear,2300,3.55
BMW,520,mechanical,grey,320000,1999,gasoline,gasoline,sedan,rear,4650,3.17
BMW,X5,automatic,black,270000,2001,gasoline,gasoline,suv,all,5200,1.19
BMW,320,mechanical,silver,440000,2003,diesel,diesel,universal,rear,4400,4.93
BMW,318,mechanical,black,280000,2002,diesel,diesel,universal,rear,4350,3.00
BMW,528,mechanical,other,202000,1998,gasoline,gasoline,sedan,rear,4950,4.17
BMW,525,automatic,black,352000,2001,diesel,diesel,universal,rear,4300,4.43
BMW,318,mechanical,silver,335538,1999,gasoline,gasoline,sedan,rear,4490,3.74
BMW,120,automatic,black,150000,2011,diesel,diesel,hatchback,rear,14200,4.37
BMW,525,automatic,grey,346000,2007,diesel,diesel,universal,rear,12300,2.90
BMW,X3,automatic,silver,91733,2015,gasoline,gasoline,suv,all,26000,4.95
BMW,525,mechanical,red,400000,1988,gasoline,gasoline,sedan,rear,1500,2.06
BMW,735,automatic,black,197000,2001,gasoline,gasoline,sedan,rear,5499,0.48
BMW,116,automatic,black,230000,2011,gasoline,gasoline,hatchback,rear,7000,2.12
BMW,X6,automatic,red,130000,2010,gasoline,gasoline,suv,all,15350,2.74
BMW,528,mechanical,blue,300000,1997,gasoline,gasoline,universal,rear,4000,2.17
BMW,318,mechanical,green,270000,1994,gasoline,gasoline,sedan,rear,1550,4.55
BMW,318,mechanical,blue,380000,1994,gasoline,gasoline,sedan,rear,2200,1.45
BMW,X3,automatic,brown,173000,2011,gasoline,gasoline,suv,all,14700,4.56
BMW,225,mechanical,green,472000,1993,gasoline,gasoline,universal,rear,2000,1.67
BMW,328,mechanical,black,444444,1995,gasoline,gasoline,sedan,rear,2100,0.76
BMW,320,mechanical,grey,259000,2010,diesel,diesel,universal,rear,12900,1.53
BMW,530,automatic,silver,386000,2004,diesel,diesel,universal,rear,8900,2.73
BMW,528,automatic,black,175000,2012,gasoline,gasoline,sedan,all,17500,1.96
BMW,X6,automatic,red,50000,2015,diesel,diesel,suv,all,49900,1.03
BMW,216,automatic,blue,145801,2015,diesel,diesel,minivan,front,15850,4.08
BMW,318,mechanical,black,280000,2002,diesel,diesel,sedan,rear,5000,3.55
BMW,520,automatic,black,142314,2015,gasoline,gasoline,sedan,rear,22950,0.47
BMW,525,automatic,green,400000,1997,diesel,diesel,universal,rear,3000,3.19
BMW,320,mechanical,white,400000,1992,gasoline,gasoline,sedan,rear,1800,4.92
BMW,520,mechanical,other,300000,1995,gasoline,gasoline,sedan,rear,1800,3.76
BMW,325,automatic,green,420000,1995,diesel,diesel,sedan,rear,2500,4.74
BMW,520,automatic,blue,325000,1998,gasoline,gasoline,sedan,rear,3000,0.35
BMW,320,mechanical,blue,250000,2001,diesel,diesel,universal,rear,4000,1.04
BMW,525,mechanical,silver,160000,2002,diesel,diesel,universal,rear,5300,1.11
BMW,320,mechanical,black,117000,1991,gasoline,gasoline,sedan,rear,1450,4.65
BMW,X3,automatic,silver,140000,2007,gasoline,gasoline,suv,all,11500,1.69
BMW,118,automatic,blue,119852,2011,gasoline,gasoline,hatchback,rear,12750,0.77
BMW,X5,automatic,silver,300000,2004,gasoline,gasoline,suv,all,8700,2.14
BMW,520,mechanical,red,320000,1992,gasoline,gasoline,universal,rear,1650,0.74
BMW,750,automatic,silver,100000,2011,gasoline,gasoline,sedan,all,15000,0.89
BMW,520,mechanical,black,350888,1995,gasoline,gasoline,sedan,rear,2500,2.13
BMW,518,mechanical,red,250000,1993,gasoline,gasoline,universal,rear,799,0.54
BMW,520,mechanical,silver,350000,1990,gasoline,gasoline,sedan,rear,2100,2.62
BMW,X5,automatic,black,228000,2008,gasoline,gasoline,suv,all,13800,3.35
BMW,X5,automatic,black,345000,2005,diesel,diesel,suv,all,10800,2.84
BMW,535,automatic,blue,391000,2005,diesel,diesel,sedan,rear,9450,0.98
BMW,530,automatic,silver,380435,2004,diesel,diesel,sedan,rear,9000,4.02
BMW,740,automatic,blue,222277,2000,gasoline,gasoline,sedan,rear,4999,2.01
BMW,X1,automatic,white,147000,2012,gasoline,gasoline,suv,rear,11990,2.62
BMW,X5,automatic,grey,375000,2005,diesel,diesel,suv,all,11500,4.23
BMW,725,mechanical,silver,467800,1996,diesel,diesel,sedan,rear,3000,3.43
BMW,525,mechanical,black,215000,2007,gasoline,gasoline,sedan,rear,10300,4.67
BMW,740,automatic,black,389000,2004,diesel,diesel,sedan,rear,8450,4.51
BMW,545,automatic,black,276000,2004,gasoline,gasoline,sedan,rear,8700,3.32
BMW,318,automatic,red,220000,2003,gasoline,gasoline,sedan,rear,5300,2.06
BMW,523,mechanical,green,400000,1999,gasoline,gasoline,sedan,rear,4000,3.25
BMW,325,mechanical,green,470000,1995,diesel,diesel,universal,rear,350,0.19
BMW,X6,automatic,black,53000,2015,gasoline,gasoline,coupe,all,42000,1.57
BMW,730,automatic,blue,387000,2001,diesel,diesel,sedan,rear,6200,4.42
BMW,318,mechanical,blue,180000,1992,gasoline,gasoline,sedan,rear,2100,1.10
BMW,520,mechanical,black,200000,2004,gasoline,gasoline,sedan,rear,8300,1.87
BMW,520,automatic,grey,227000,2002,gasoline,gasoline,sedan,rear,6900,2.84
BMW,735,automatic,black,289000,2002,gasoline,gasoline,sedan,rear,7500,2.95
BMW,745,automatic,black,357000,2002,gasoline,gasoline,sedan,rear,3500,3.20
BMW,X3,automatic,silver,233000,2004,gasoline,gasoline,suv,all,8900,4.80
BMW,320,automatic,black,192500,2009,gasoline,gasoline,sedan,rear,9300,3.15
BMW,524,mechanical,grey,363758,1989,diesel,diesel,sedan,rear,1700,0.16
BMW,325,mechanical,red,124000,1991,gasoline,gasoline,sedan,rear,1800,2.61
BMW,320,automatic,other,170000,2008,gasoline,gasoline,sedan,rear,9500,4.28
BMW,320,mechanical,black,420000,2005,diesel,diesel,sedan,rear,7200,0.16
BMW,530,automatic,silver,300000,2003,diesel,diesel,sedan,rear,9700,4.45
BMW,X5,automatic,violet,180000,2007,gasoline,gasoline,suv,all,12300,0.76
BMW,745,automatic,black,240000,2004,gasoline,gasoline,sedan,rear,9000,4.92
BMW,518,mechanical,green,350000,1993,gasoline,gasoline,sedan,rear,1600,3.77
BMW,520,mechanical,blue,100000,1995,gasoline,gasoline,universal,rear,1650,4.23
BMW,520,mechanical,silver,350000,1992,gasoline,gasoline,universal,rear,1700,2.86
BMW,530,automatic,black,350000,2002,diesel,diesel,universal,rear,6200,0.83
BMW,525,mechanical,red,196,1994,diesel,diesel,sedan,rear,2000,1.98
BMW,X5,automatic,blue,320000,2006,diesel,diesel,suv,all,11700,4.45
BMW,320,mechanical,other,87000,2014,diesel,diesel,universal,rear,14999,1.68
BMW,X6,automatic,black,217000,2008,diesel,diesel,suv,all,18350,0.83
BMW,X6,automatic,white,151000,2010,diesel,diesel,suv,all,23250,2.38
BMW,X6,automatic,white,304000,2008,diesel,diesel,suv,all,19950,0.53
BMW,X5,automatic,red,181000,2009,gasoline,gasoline,suv,all,15950,1.42
BMW,X5,automatic,blue,205000,2011,gasoline,gasoline,suv,all,17750,0.44
BMW,X6,automatic,black,139000,2010,gasoline,gasoline,suv,all,20550,1.21
BMW,760,automatic,black,214000,2003,gasoline,gasoline,hatchback,rear,9200,0.95
BMW,730,automatic,silver,370000,2000,diesel,diesel,sedan,rear,5500,4.97
BMW,735,automatic,grey,395000,2002,gasoline,gasoline,sedan,rear,6900,3.28
BMW,X5,automatic,black,350000,2004,gasoline,gasoline,suv,all,10500,0.33
BMW,525,mechanical,black,307000,2006,diesel,diesel,sedan,rear,9999,3.36
BMW,525,automatic,blue,370000,2000,diesel,diesel,sedan,rear,4600,1.67
BMW,323,automatic,blue,385000,2000,gasoline,gasoline,sedan,rear,4100,3.40
BMW,316,mechanical,green,340000,1995,gasoline,gasoline,sedan,rear,2350,1.36
BMW,X1,automatic,white,109000,2011,diesel,diesel,suv,all,13300,1.32
BMW,730,automatic,other,156000,2009,diesel,diesel,sedan,rear,19000,3.81
BMW,525,automatic,black,480000,2001,diesel,diesel,sedan,rear,6200,3.65
BMW,X5,automatic,black,228000,2007,gasoline,gasoline,suv,all,13500,1.84
BMW,528,automatic,black,106000,2012,gasoline,gasoline,sedan,rear,22200,4.12
BMW,760,automatic,black,275000,2006,gasoline,gasoline,sedan,rear,9950,1.84
BMW,525,mechanical,blue,345000,2003,gasoline,gasoline,sedan,rear,5500,3.29
BMW,X5,automatic,brown,112500,2011,gasoline,gasoline,suv,all,21950,0.97
BMW,523,mechanical,grey,490000,1998,gasoline,gasoline,sedan,rear,2550,2.39
BMW,320,mechanical,other,250000,1994,gasoline,gasoline,sedan,rear,2600,2.21
BMW,528,automatic,black,130000,2014,gasoline,gasoline,sedan,all,18800,4.90
BMW,520,automatic,green,446,1998,gasoline,gasoline,sedan,rear,4200,2.02
BMW,520,mechanical,silver,300000,2001,gas,gasoline,universal,rear,4100,4.07
BMW,316,mechanical,black,333000,1995,gasoline,gasoline,hatchback,rear,1600,4.12
BMW,X1,mechanical,blue,179896,2016,diesel,diesel,suv,front,22850,1.72
BMW,530,automatic,white,167000,2012,diesel,diesel,sedan,all,18600,2.29
BMW,318,mechanical,grey,370000,2002,gasoline,gasoline,sedan,rear,4500,3.60
BMW,730,automatic,black,538000,2003,diesel,diesel,sedan,rear,8950,2.64
BMW,525,mechanical,grey,450000,2001,diesel,diesel,universal,rear,6700,4.69
BMW,760,automatic,black,230000,2006,gasoline,gasoline,sedan,rear,11500,0.45
BMW,530,automatic,silver,310000,2002,diesel,diesel,sedan,rear,6970,2.73
BMW,530,automatic,green,237000,2000,gasoline,gasoline,sedan,rear,3400,3.18
